video_id,url,mp4,title,channel,duration_seconds,view_count,published,query,source,thumbnail,matched_keywords,rejected_reason,collected_at
0pvl8mfTkyk,https://www.youtube.com/watch?v=0pvl8mfTkyk,https://www.youtube.com/watch?v=0pvl8mfTkyk,Flowing with the Mountains / FPV Mountain Surfing,PlatyFPV,209,6284,2026-02-01T20:18:02Z,fpv drone mountain surfing 4k,youtube_data_api_search,https://i.ytimg.com/vi/0pvl8mfTkyk/hqdefault.jpg,fpv,,2026-05-23T13:59:56.859755+00:00
ThHK8NNDDck,https://www.youtube.com/watch?v=ThHK8NNDDck,https://www.youtube.com/watch?v=ThHK8NNDDck,Hawaii - FPV surf film,Nicolas Gaillard,278,19005,2024-09-08T18:26:20Z,fpv drone mountain surfing 4k,youtube_data_api_search,https://i.ytimg.com/vi/ThHK8NNDDck/hqdefault.jpg,fpv,,2026-05-23T13:59:56.859755+00:00
ubFStwMYCOM,https://www.youtube.com/watch?v=ubFStwMYCOM,https://www.youtube.com/watch?v=ubFStwMYCOM,DOLOMITES FPV DRONE HIGH SPEED MOUNTAIN SURFING (UNCUT),PlatyFPV,251,7820,2025-08-24T16:22:38Z,fpv drone mountain surfing 4k,youtube_data_api_search,https://i.ytimg.com/vi/ubFStwMYCOM/hqdefault.jpg,drone|fpv,,2026-05-23T13:59:56.859755+00:00
-yfnZ17V8QM,https://www.youtube.com/watch?v=-yfnZ17V8QM,https://www.youtube.com/watch?v=-yfnZ17V8QM,3 EPIC DIVES ACROSS THE ALPS / FPV Mountain Surfing,PlatyFPV,533,4314,2025-12-17T21:19:49Z,fpv drone mountain surfing 4k,youtube_data_api_search,https://i.ytimg.com/vi/-yfnZ17V8QM/hqdefault.jpg,fpv,,2026-05-23T13:59:56.859755+00:00
ID_VSM8UKB4,https://www.youtube.com/watch?v=ID_VSM8UKB4,https://www.youtube.com/watch?v=ID_VSM8UKB4,Chimera 7 - Mountain river surfing - 4k GoPro - Mid range FPV drone flying Norway,Arctic rider,329,9442,2023-07-17T21:23:52Z,fpv drone mountain surfing 4k,youtube_data_api_search,https://i.ytimg.com/vi/ID_VSM8UKB4/hqdefault.jpg,drone|fpv,,2026-05-23T13:59:56.859755+00:00
REbJSskYaEQ,https://www.youtube.com/watch?v=REbJSskYaEQ,https://www.youtube.com/watch?v=REbJSskYaEQ,FPV Mountain Surfing in the British Columbia Rocky Mountains,Mactac,223,3335,2025-07-10T16:30:50Z,fpv drone mountain surfing 4k,youtube_data_api_search,https://i.ytimg.com/vi/REbJSskYaEQ/hqdefault.jpg,drone|fpv|cinematic,,2026-05-23T13:59:56.859755+00:00
NZwz8KmnckQ,https://www.youtube.com/watch?v=NZwz8KmnckQ,https://www.youtube.com/watch?v=NZwz8KmnckQ,"TrickyFPV first 7"" Cinematic Build - Mountain Surfing with SEQURE parts",NordFPV,410,1003,2025-08-13T16:23:25Z,fpv drone mountain surfing 4k,youtube_data_api_search,https://i.ytimg.com/vi/NZwz8KmnckQ/hqdefault.jpg,drone|fpv|cinematic,,2026-05-23T13:59:56.859755+00:00
75M_XKE22OM,https://www.youtube.com/watch?v=75M_XKE22OM,https://www.youtube.com/watch?v=75M_XKE22OM,1 PACK 2 DIVES / FPV Mountain Surfing RAW Pack,PlatyFPV,170,6148,2025-10-29T17:50:52Z,fpv drone mountain surfing 4k,youtube_data_api_search,https://i.ytimg.com/vi/75M_XKE22OM/hqdefault.jpg,fpv,,2026-05-23T13:59:56.859755+00:00
QH5R2xzX7Gc,https://www.youtube.com/watch?v=QH5R2xzX7Gc,https://www.youtube.com/watch?v=QH5R2xzX7Gc,Mountain Surfing with my Speed Drone | 4K,Kerni FPV,388,20855,2021-06-05T13:16:44Z,fpv drone mountain surfing 4k,youtube_data_api_search,https://i.ytimg.com/vi/QH5R2xzX7Gc/hqdefault.jpg,drone|fpv|landscape,,2026-05-23T13:59:56.859755+00:00
3mosA8MP4ok,https://www.youtube.com/watch?v=3mosA8MP4ok,https://www.youtube.com/watch?v=3mosA8MP4ok,FPV Long range Mountain Surfing,Joris Pierrat,203,287,2025-08-21T08:45:03Z,fpv drone mountain surfing 4k,youtube_data_api_search,https://i.ytimg.com/vi/3mosA8MP4ok/hqdefault.jpg,drone|fpv,,2026-05-23T13:59:56.859755+00:00
RB9F0-j3gtw,https://www.youtube.com/watch?v=RB9F0-j3gtw,https://www.youtube.com/watch?v=RB9F0-j3gtw,Chimera 7 Pro FPV mountain surfing Switzerland,RR Drone photography,177,1026,2022-10-23T15:00:19Z,fpv drone mountain surfing 4k,youtube_data_api_search,https://i.ytimg.com/vi/RB9F0-j3gtw/hqdefault.jpg,drone|fpv,,2026-05-23T13:59:56.859755+00:00
54rnLOG--gU,https://www.youtube.com/watch?v=54rnLOG--gU,https://www.youtube.com/watch?v=54rnLOG--gU,"NO STAB, YES SPEED - FPV 7"" Long Range Mountain Surfing",Batmos_,121,76011,2024-05-03T16:42:30Z,fpv drone mountain surfing 4k,youtube_data_api_search,https://i.ytimg.com/vi/54rnLOG--gU/hqdefault.jpg,fpv,,2026-05-23T13:59:56.859755+00:00
